geoid,date,value
3102,2020-06-18,1
3623,2020-06-18,1
2804,2020-06-18,1
2904,2020-06-18,1
1210,2020-06-18,1
2906,2020-06-18,1
3402,2020-06-18,1
1308,2020-06-18,1
4836,2020-06-18,1
1208,2020-06-18,1
5501,2020-06-18,1
0805,2020-06-18,1
0601,2020-06-18,1
0200,2020-06-18,1
4505,2020-06-18,1
2106,2020-06-18,1
2707,2020-06-18,1
